Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Assignment)	Level (ProblemSet)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (act)	CF (curEqAbstr)	CF (knowledge-trace)	CF (orig_stu_id)	CF (orig_time)	CF (orig_trans_id)	CF (pKnowValues)	CF (postEqStu)	CF (postEqSys)	CF (preEqProps)	CF (preEqStu)	CF (preEqSys)	CF (prevRowEqAbstr)	CF (step_id)	CF (tool_event_time)	CF (transf)	CF (transfProps)	CF (tutor_event_time)
1353	All Data	7b05b73a780e99fc2881273973a00a83	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:51	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplOp3 UpdateComboBox	28	0	InCorrect	postExplOp3	UpdateComboBox	Added					unnamed										Single-KC		KC71		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:01.690 CEST	a298215fca5acc3402a5cb103f7ae687	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:51.657 UTC	nil	nil	2016-06-01 12:12:51.785 UTC
1354	All Data	568284609a8a024dd55ed60e33fff437	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:51	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplOp3 UpdateComboBox	27	0	InCorrect	postExplOp3	UpdateComboBox	Divided					unnamed										Single-KC		KC71		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:03.306 CEST	0138e772abb3e7eafcb1ccfa0570b665	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:51.786 UTC	nil	nil	2016-06-01 12:12:51.901 UTC
1355	All Data	2d787e64e477a63e6f104748f865342e	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:51	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight3 UpdateTextField	58	0	InCorrect	solveRight3	UpdateTextField	x					unnamed										Single-KC		KC94		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:01:58.703 CEST	bff8c029e35ba3493228d9cd50fd0a6a	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:51.554 UTC	nil	nil	2016-06-01 12:12:51.656 UTC
1356	All Data	25392c7799310bf16dc9f8ba38faeb08	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:51	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplSide1 UpdateComboBox	34	0	InCorrect	postExplSide1	UpdateComboBox	to/from both sides					unnamed										Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:01:42.635 CEST	9c4bb565eb90fe3e7108403c978aba24	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:51.120 UTC	nil	nil	2016-06-01 12:12:51.237 UTC
1357	All Data	61cf3d5804b2c921734744a4b6f22d8f	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:51	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplNum3 UpdateTextField	10	0	InCorrect	postExplNum3	UpdateTextField	2					unnamed										Single-KC		KC18		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:06.020 CEST	ec02dfbc20126ac4b55ea02d980a4e5d	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:51.902 UTC	nil	nil	2016-06-01 12:12:52.005 UTC
1358	All Data	526a5c87ce5b9dc816d3ce7a045b45c0	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:51	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft3 UpdateTextField	53	0	InCorrect	solveLeft3	UpdateTextField	10/2					unnamed										Single-KC		KC35		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:01:57.006 CEST	2c79abdfa2052dd2215c1faef7e925eb	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:51.457 UTC	nil	nil	2016-06-01 12:12:51.553 UTC
1359	All Data	e84949cc5195a9e9a5f5d03ae2d23fc8	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:51	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight2 UpdateTextField	77	0	InCorrect	solveRight2	UpdateTextField	2x					unnamed										Single-KC		KC90		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:01:49.975 CEST	b441024147949c0f5f3cbb786f4dafef	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:51.352 UTC	nil	nil	2016-06-01 12:12:51.456 UTC
1360	All Data	cfa91f3c426f21c44715e5090cc0a26d	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:51	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft2 UpdateTextField	71	0	InCorrect	solveLeft2	UpdateTextField	10					unnamed										Single-KC		KC54		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:01:46.993 CEST	14fcfd27751923dfe8354eebe42e7e74	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:51.238 UTC	nil	nil	2016-06-01 12:12:51.352 UTC
1361	All Data	adf30dc7e191afc344186c7d8796d6c7	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:52	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	done ButtonPressed	286	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC31		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:13.434 CEST	26fc754ffa831879a32d38266abab81f	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:12:52.322 UTC	nil	nil	2016-06-01 12:12:52.389 UTC
1362	All Data	1cb64f61449735644f351cdc1c1b81df	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:52	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight4 UpdateTextField	46	0	InCorrect	solveRight4	UpdateTextField	x					unnamed										Single-KC		KC68		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:11.886 CEST	aadf26fba62c0941a492a2828fb92be7	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:52.199 UTC	nil	nil	2016-06-01 12:12:52.321 UTC
1363	All Data	ed299d20bd8838ffd7597884dfac58bd	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:52	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	105	0	InCorrect	solveRight1	UpdateTextField	6					unnamed										Single-KC		KC20		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:52.661 CEST	1e58fe791e7ce11fa079103d532c30da	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:52.881 UTC	nil	nil	2016-06-01 12:12:52.977 UTC
1364	All Data	92c15497f03aae66c3ddce0318cc523b	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:52	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplOp1 UpdateComboBox	36	0	InCorrect	postExplOp1	UpdateComboBox	Combined like terms					unnamed										Single-KC		KC15		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:55.160 CEST	a803bc9e7c987d4472fdb7db9f6d9d85	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:52.978 UTC	nil	nil	2016-06-01 12:12:53.082 UTC
1365	All Data	c71220ee528f189daa0b80ba5caaf4fa	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:52	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplSide3 UpdateComboBox	50	0	InCorrect	postExplSide3	UpdateComboBox	to/from both sides					unnamed										Single-KC		KC61		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:07.562 CEST	7a429983b2ccc6f56c7ff3f52945b251	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:52.006 UTC	nil	nil	2016-06-01 12:12:52.113 UTC
1366	All Data	9151756f76e27e0b29911b02c754d276	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:52	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	106	0	InCorrect	solveRight1	UpdateTextField	2x					unnamed										Single-KC		KC20		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:49.060 CEST	750b21e3edec9802f31a1d4f69cdca5c	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:52.795 UTC	nil	nil	2016-06-01 12:12:52.878 UTC
1367	All Data	14e1ed68496e037dca5e3f52b6720d43	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:52	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	241	0	InCorrect	solveLeft1	UpdateTextField	4x-2x					unnamed										Single-KC		KC95		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:30.386 CEST	36616912604d24a7f2496bb2a274a817	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:52.390 UTC	nil	nil	2016-06-01 12:12:52.795 UTC
1368	All Data	549dc48706f0af6560b7ab3d2cda1e2b	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:52	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft4 UpdateTextField	48	0	InCorrect	solveLeft4	UpdateTextField	5					unnamed										Single-KC		KC83		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:10.578 CEST	463961984d9ffdd4b5240c71285face3	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:52.114 UTC	nil	nil	2016-06-01 12:12:52.198 UTC
1369	All Data	32221fd4103152cfa41e58ea738a5b04	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:53	US/Eastern	0.111	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplSide1 UpdateComboBox	36	0	InCorrect	postExplSide1	UpdateComboBox	to the right side					unnamed										Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:04.014 CEST	8e62e4cff651666e5d475f63adf0892e	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:53.312 UTC	nil	nil	2016-06-01 12:12:53.397 UTC
1370	All Data	0fd1887e26f5c8a1deb58cb406ce9648	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:53	US/Eastern	0.111	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft3 UpdateTextField	54	0	InCorrect	solveLeft3	UpdateTextField	x					unnamed										Single-KC		KC35		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:18.286 CEST	4fd055cc9d8632af6735029695a49b66	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:53.739 UTC	nil	nil	2016-06-01 12:12:53.842 UTC
1371	All Data	06d1f63dbd37b7ce683582ef7ce72d85	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:53	US/Eastern	0.111	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplOp1 UpdateComboBox	37	0	InCorrect	postExplOp1	UpdateComboBox	Added					unnamed										Single-KC		KC15		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:02:56.901 CEST	8d5327c767176446185acc8b0c376c0d	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:53.083 UTC	nil	nil	2016-06-01 12:12:53.189 UTC
1372	All Data	b7f918e2a14667495700d829f3ba71d8	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:53	US/Eastern	0.111	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight2 UpdateTextField	78	0	InCorrect	solveRight2	UpdateTextField	6					unnamed										Single-KC		KC90		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:15.187 CEST	2650afb29c4d5bf22b9142eb09c4b598	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:53.641 UTC	nil	nil	2016-06-01 12:12:53.738 UTC
1373	All Data	81a373fc8ee8452115bfa8397c47d697	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:53	US/Eastern	0.111	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplSide1 UpdateComboBox	35	0	InCorrect	postExplSide1	UpdateComboBox	to/from both sides					unnamed										Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:05.310 CEST	b9a236acf48e3ee4329455038a0ece1e	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:53.398 UTC	nil	nil	2016-06-01 12:12:53.518 UTC
1374	All Data	ea53cdc2d764e46d51daed82527089cb	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:53	US/Eastern	0.111	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight3 UpdateTextField	59	0	InCorrect	solveRight3	UpdateTextField	6/2					unnamed										Single-KC		KC94		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:26.186 CEST	a4ed39962ca5f75d0d6063d0960974dd	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:53.924 UTC	nil	nil	2016-06-01 12:12:54.026 UTC
1375	All Data	fab147a0f81c57c37d7c9e3eee97a4c7	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:53	US/Eastern	0.111	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight3 UpdateTextField	60	0	InCorrect	solveRight3	UpdateTextField	6/-2					unnamed										Single-KC		KC94		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:23.066 CEST	49d59ab5c819a93a8b1f0292b18ffe1c	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:53.843 UTC	nil	nil	2016-06-01 12:12:53.923 UTC
1376	All Data	850a662aaf56bbc15f02b5c58e003999	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:53	US/Eastern	0.111	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft2 UpdateTextField	72	0	InCorrect	solveLeft2	UpdateTextField	2x					unnamed										Single-KC		KC54		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:13.005 CEST	b116410e4a749d0b11e9d7c0c949db88	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:53.519 UTC	nil	nil	2016-06-01 12:12:53.640 UTC
1377	All Data	28dd3e41e679ed15fdc7dccae70ad979	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:53	US/Eastern	0.111	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplNum1 UpdateTextField	8	0	InCorrect	postExplNum1	UpdateTextField	-2x					unnamed										Single-KC		KC34		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:01.867 CEST	33c64ed19a19518836b3f36b16c3ae85	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:53.195 UTC	nil	nil	2016-06-01 12:12:53.312 UTC
1378	All Data	f11ef63e7779c1fd3a71fa2505cbf2bd	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:54	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	done ButtonPressed	287	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC31		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:45.972 CEST	72739ad7141efe439d6c49beadacb5bd	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:12:54.551 UTC	nil	nil	2016-06-01 12:12:54.621 UTC
1379	All Data	8588bd46df824236c9c3007208bd45ff	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:54	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplOp3 UpdateComboBox	29	0	InCorrect	postExplOp3	UpdateComboBox	Divided					unnamed										Single-KC		KC71		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:29.165 CEST	797056b21d04b6bd65a135bfb216dc30	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:54.026 UTC	nil	nil	2016-06-01 12:12:54.135 UTC
1380	All Data	756869b46bd8bb638311dd263cdab48f	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:54	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft4 UpdateTextField	49	0	InCorrect	solveLeft4	UpdateTextField	x					unnamed										Single-KC		KC83		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:42.416 CEST	f7d95337035fc8c617516d417b16c326	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:54.329 UTC	nil	nil	2016-06-01 12:12:54.441 UTC
1381	All Data	cd7ca1b5c6edc4e4dd2d0de1a264f0e2	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:54	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplOp1 UpdateComboBox	38	0	InCorrect	postExplOp1	UpdateComboBox	Subtracted					unnamed										Single-KC		KC15		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:04:32.747 CEST	f2ebbceca841029a58ae0b18a8a9db90	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:54.922 UTC	nil	nil	2016-06-01 12:12:55.014 UTC
1382	All Data	aade34b0d17714278c75f7856c3e1470	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:54	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplSide3 UpdateComboBox	51	0	InCorrect	postExplSide3	UpdateComboBox	to/from both sides					unnamed										Single-KC		KC61		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:37.917 CEST	2161673add1003dec35d554d84537cec	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:54.244 UTC	nil	nil	2016-06-01 12:12:54.328 UTC
1383	All Data	f3525595d0a9b2fe6bbbe038c67021e6	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:54	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	243	0	InCorrect	solveLeft1	UpdateTextField	9					unnamed										Single-KC		KC95		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:04:04.079 CEST	f79219c76baf480875a45746105c2f01	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:54.621 UTC	nil	nil	2016-06-01 12:12:54.709 UTC
1384	All Data	771f067641c4430726f0bd83bc118154	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:54	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	242	0	InCorrect	solveLeft1	UpdateTextField	-9					unnamed										Single-KC		KC95		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:04:13.131 CEST	532fc90725118eb5fe5d18d3a24ddcb2	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:54.710 UTC	nil	nil	2016-06-01 12:12:54.817 UTC
1385	All Data	d4778bfc056bcba10e95923d1df27952	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:54	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight4 UpdateTextField	47	0	InCorrect	solveRight4	UpdateTextField	3					unnamed										Single-KC		KC68		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:43.976 CEST	e8efb24c20b5a75680938475796acae0	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:54.441 UTC	nil	nil	2016-06-01 12:12:54.550 UTC
1386	All Data	97d4ff7118624b5852b2527ac2f74742	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:12:54	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplNum3 UpdateTextField	11	0	InCorrect	postExplNum3	UpdateTextField	2					unnamed										Single-KC		KC18		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-05 16:03:34.961 CEST	37d0f3684aa46373945a2a27505165c4	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:12:54.136 UTC	nil	nil	2016-06-01 12:12:54.243 UTC
