Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Assignment)	Level (ProblemSet)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (A6.01-merge-givenXY)	KC Category (A6.01-merge-givenXY)	KC (A6.01-default)	KC Category (A6.01-default)	KC (Single-KC)	KC Category (Single-KC)	School	Class	CF (calculated_offset)	CF (server_adjusted_event_time)	CF (server_adjusted_tool_event_time)	CF (server_adjusted_tutor_event_time)	CF (server_name)	CF (server_time_millis)	CF (step_id)	CF (tool_event_time)	CF (tutor_event_time)
100555	2012transactions	1cdae23e5fdef757b04bd0b2a475fd8c	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:18:46	UTC	2	ATTEMPT		RESULT		Default Assignment	6.28	cd club	2	2012-02-27 19:18:42	option1cost UpdateTextField	1	0	Correct	option1cost	UpdateTextField	18								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							3	2012/02/27 19:18:46.518 UTC	2012/02/27 19:18:46.769 UTC
100556	2012transactions	ffcc3b8fea8c3ce2c80b298354e0cc07	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:18:47	UTC	1	ATTEMPT		RESULT		Default Assignment	6.28	cd club	2	2012-02-27 19:18:42	option2amt UpdateTextField	1	0	Correct	option2amt	UpdateTextField	20								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							5	2012/02/27 19:18:47.974 UTC	2012/02/27 19:18:48.272 UTC
100557	2012transactions	3f4d5e3b37b328f001c3fc91999a448b	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:18:48	UTC	1	ATTEMPT		RESULT		Default Assignment	6.28	cd club	2	2012-02-27 19:18:42	option2cost UpdateTextField	1	0	Correct	option2cost	UpdateTextField	31								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							7	2012/02/27 19:18:48.553 UTC	2012/02/27 19:18:48.679 UTC
100558	2012transactions	979dbdb558a8862f9ec83408a8f1caa8	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:18:53	UTC	5	ATTEMPT		RESULT		Default Assignment	6.28	cd club	2	2012-02-27 19:18:42	commonamt UpdateTextField	1	0	Correct	commonamt	UpdateTextField	120								Selecting-common-number	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							9	2012/02/27 19:18:53.312 UTC	2012/02/27 19:18:53.626 UTC
100559	2012transactions	f6a20580dbb116722babe75094f3bce1	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:18:56	UTC	3	ATTEMPT		RESULT		Default Assignment	6.28	cd club	2	2012-02-27 19:18:42	option1end UpdateTextField	1	0	Correct	option1end	UpdateTextField	180								Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							11	2012/02/27 19:18:56.772 UTC	2012/02/27 19:18:56.944 UTC
100560	2012transactions	7591515f32b44b17a38a2f3f32933a31	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:19:01	UTC	5	ATTEMPT		RESULT		Default Assignment	6.28	cd club	2	2012-02-27 19:18:42	option2end UpdateTextField	1	0	Correct	option2end	UpdateTextField	186.00								Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							13	2012/02/27 19:19:01.124 UTC	2012/02/27 19:19:01.390 UTC
100561	2012transactions	9ec62d46dd6befba9adb7d4a8ceb532f	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:08	UTC	0	ATTEMPT				Default Assignment	6.28	cd club	3	2012-02-27 19:20:08					NtpDate	NtpTimeCheck	2012-02-27 14:20:08.754 -0500																		Admin	Default Class	-291				3.north-america.pool.ntp.org	1330370408754		2012/02/27 19:20:08.494 UTC	
100562	2012transactions	11639917d542e692658140a1af597011	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:13	UTC	2.5	ATTEMPT		RESULT		Default Assignment	6.28	cd club	3	2012-02-27 19:20:08	option1amt UpdateTextField	1	0	Correct	option1amt	UpdateTextField	12								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							1	2012/02/27 19:20:13.497 UTC	2012/02/27 19:20:13.701 UTC
100563	2012transactions	76675ee732d67005063c2c16dc766746	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:13	UTC	2.5	ATTEMPT		RESULT		Default Assignment	6.28	cd club	3	2012-02-27 19:20:08	option1cost UpdateTextField	1	0	Correct	option1cost	UpdateTextField	18								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							3	2012/02/27 19:20:13.982 UTC	2012/02/27 19:20:14.201 UTC
100564	2012transactions	999d93592d2ceff27dd138276cbca3ba	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:15	UTC	2	ATTEMPT		RESULT		Default Assignment	6.28	cd club	3	2012-02-27 19:20:08	option2amt UpdateTextField	1	0	Correct	option2amt	UpdateTextField	20								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							5	2012/02/27 19:20:15.577 UTC	2012/02/27 19:20:15.717 UTC
100565	2012transactions	18fdc7354e351bee181c0e445c289e1d	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:16	UTC	1	ATTEMPT		RESULT		Default Assignment	6.28	cd club	3	2012-02-27 19:20:08	option2cost UpdateTextField	1	0	Correct	option2cost	UpdateTextField	31								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							7	2012/02/27 19:20:16.124 UTC	2012/02/27 19:20:16.312 UTC
100566	2012transactions	908462a2fdde081bf000ae3b13f002d0	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:17	UTC	0.5	ATTEMPT		RESULT		Default Assignment	6.28	cd club	3	2012-02-27 19:20:08	commonamt UpdateTextField	1	0	InCorrect	commonamt	UpdateTextField	12								Selecting-common-number	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							9	2012/02/27 19:20:17.62 UTC	2012/02/27 19:20:17.250 UTC
100567	2012transactions	32672823aa3b0a3cf2578164f3e432fb	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:17	UTC	0.5	ATTEMPT		RESULT		Default Assignment	6.28	cd club	3	2012-02-27 19:20:08	commonamt UpdateTextField	2	0	InCorrect	option1end	UpdateTextField	0		Instead of the step you are working on, please work on the highlighted step.						Selecting-common-number	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							9	2012/02/27 19:20:17.234 UTC	2012/02/27 19:20:17.422 UTC
100568	2012transactions	5f5db6b00cde9189095a6ccd1522d8a4	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:19	UTC	2	ATTEMPT		RESULT		Default Assignment	6.28	cd club	3	2012-02-27 19:20:08	commonamt UpdateTextField	3	0	Correct	commonamt	UpdateTextField	120								Selecting-common-number	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							9	2012/02/27 19:20:19.407 UTC	2012/02/27 19:20:19.642 UTC
100569	2012transactions	2a86418316845f55decc75fbd974db6b	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:20	UTC	0.5	ATTEMPT		RESULT		Default Assignment	6.28	cd club	3	2012-02-27 19:20:08	option1end UpdateTextField	1	0	InCorrect	option1end	UpdateTextField	0								Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							11	2012/02/27 19:20:20.548 UTC	2012/02/27 19:20:20.627 UTC
100570	2012transactions	3e530c4383b7ff23029e5c45066ad8ee	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:20	UTC	0.5	HINT_REQUEST		HINT_MSG		Default Assignment	6.28	cd club	3	2012-02-27 19:20:08	option1end UpdateTextField	2	0	Hint	hint_button	ButtonPressed	hint request		Khalil must spend $18 to purchase 12 CDs via the first option. You want to find how much 120 CDs cost with this option.		1	3			Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							11	2012/02/27 19:20:20.658 UTC	2012/02/27 19:20:20.689 UTC
100571	2012transactions	8c80cab599f9a642be2f963cdd15bfde	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:21	UTC	0.5	HINT_REQUEST		HINT_MSG		Default Assignment	6.28	cd club	3	2012-02-27 19:20:08	option1end UpdateTextField	3	0	HINT	get_next_hint_button_mc	ButtonPressed	hint request		You multiply the number of CDs in option 1 by 10 to get 120 CDs. Multiply the cost of CDs by the same number.		2	3			Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							undefined	2012/02/27 19:20:21.346 UTC	2012/02/27 19:20:21.346 UTC
100572	2012transactions	12d04498e88ed85631740d8e6d9da3d2	Stu_fd400821d994bb1d167a4e9010231035	S57c53cd2e42d2f64faf9af62b607156b	2012-02-27 19:20:21	UTC	0.5	HINT_REQUEST		HINT_MSG		Default Assignment	6.28	cd club	3	2012-02-27 19:20:08	option1end UpdateTextField	4	0	HINT	get_next_hint_button_mc	ButtonPressed	hint request		120 CDs cost $180. Please enter this amount into the box.		3	3			Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							undefined	2012/02/27 19:20:21.799 UTC	2012/02/27 19:20:21.799 UTC
100573	2012transactions	8cf6630fdf4909f7403ea193439ed133	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:42:28	UTC	0	ATTEMPT				Default Assignment	6.28	vegetarian	13	2012-02-27 23:42:28					NtpDate	NtpTimeCheck	2012-02-27 18:42:29.151 -0500																		Admin	Default Class	-1037				3.north-america.pool.ntp.org	1330386149151		2012/02/27 23:42:28.142 UTC	
100574	2012transactions	075a9789e113d08bcddd089f4864aed9	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:45:21	UTC	0	ATTEMPT				Default Assignment	6.28	cd club	4	2012-02-27 23:45:21					NtpDate	NtpTimeCheck	2012-02-27 18:45:22.438 -0500																		Admin	Default Class	-955				3.north-america.pool.ntp.org	1330386322438		2012/02/27 23:45:21.508 UTC	
100575	2012transactions	6e9040675004bd8c56282bb8c471ba75	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:45:26	UTC	5	ATTEMPT		RESULT		Default Assignment	6.28	cd club	4	2012-02-27 23:45:21	option1amt UpdateTextField	1	0	Correct	option1amt	UpdateTextField	12								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							1	2012/02/27 23:45:26.576 UTC	2012/02/27 23:45:26.843 UTC
100576	2012transactions	762b2d121eae495c8ce5a7a1e388f7a6	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:45:28	UTC	2	ATTEMPT		RESULT		Default Assignment	6.28	cd club	4	2012-02-27 23:45:21	option1cost UpdateTextField	1	0	InCorrect	option1cost	UpdateTextField	1								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							3	2012/02/27 23:45:28.701 UTC	2012/02/27 23:45:28.963 UTC
100577	2012transactions	4c6716cc012e219946be7f3f315b40cb	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:45:33	UTC	5	ATTEMPT		RESULT		Default Assignment	6.28	cd club	4	2012-02-27 23:45:21	option1cost UpdateTextField	2	0	Correct	option1cost	UpdateTextField	18								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							3	2012/02/27 23:45:33.512 UTC	2012/02/27 23:45:33.774 UTC
100578	2012transactions	3d323c970e673ed8128087a1ea78700d	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:45:36	UTC	3	ATTEMPT		RESULT		Default Assignment	6.28	cd club	4	2012-02-27 23:45:21	option2amt UpdateTextField	1	0	Correct	option2amt	UpdateTextField	20								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							5	2012/02/27 23:45:36.137 UTC	2012/02/27 23:45:36.398 UTC
100579	2012transactions	89d497418d089d8b5d406e517d2d4c20	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:45:37	UTC	1	ATTEMPT		RESULT		Default Assignment	6.28	cd club	4	2012-02-27 23:45:21	option2cost UpdateTextField	1	0	Correct	option2cost	UpdateTextField	31								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							7	2012/02/27 23:45:37.984 UTC	2012/02/27 23:45:38.254 UTC
100580	2012transactions	fe05e395f40e918c01b507aadea22a0d	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:46:02	UTC	25	ATTEMPT		RESULT		Default Assignment	6.28	cd club	4	2012-02-27 23:45:21	commonamt UpdateTextField	1	0	Correct	commonamt	UpdateTextField	60								Selecting-common-number	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							9	2012/02/27 23:46:02.736 UTC	2012/02/27 23:46:03.3 UTC
100581	2012transactions	379c7416ced41fa528475d0f348b334d	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:49:17	UTC	195	ATTEMPT		RESULT		Default Assignment	6.28	cd club	4	2012-02-27 23:45:21	option1end UpdateTextField	1	0	InCorrect	option1end	UpdateTextField	5*18								Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							11	2012/02/27 23:49:17.636 UTC	2012/02/27 23:49:17.900 UTC
100582	2012transactions	4a6e2c071ba6e4263fb229879f8f991c	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:49:23	UTC	6	ATTEMPT		RESULT		Default Assignment	6.28	cd club	4	2012-02-27 23:45:21	option1end UpdateTextField	2	0	Correct	option1end	UpdateTextField	90								Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							11	2012/02/27 23:49:23.514 UTC	2012/02/27 23:49:23.776 UTC
100583	2012transactions	6eb7434127515f43bf5592ea8200dd76	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:49:31	UTC	8	ATTEMPT		RESULT		Default Assignment	6.28	cd club	4	2012-02-27 23:45:21	option2end UpdateTextField	1	0	Correct	option2end	UpdateTextField	93								Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							13	2012/02/27 23:49:31.616 UTC	2012/02/27 23:49:31.879 UTC
100584	2012transactions	0e68c2424e819abbb5a654af3dd6b4d5	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:49:37	UTC	6	ATTEMPT		RESULT		Default Assignment	6.28	cd club	4	2012-02-27 23:45:21	radioGroup UpdateRadioButton	1	0	Correct	radioGroup	UpdateRadioButton	option1radio:   Option 1								Comparing-options	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							15	2012/02/27 23:49:37.521 UTC	2012/02/27 23:49:37.784 UTC
100585	2012transactions	3ee8191b47d1c92ebedf3807f20aba3c	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:49:43	UTC	6	ATTEMPT		RESULT		Default Assignment	6.28	cd club	4	2012-02-27 23:45:21	done ButtonPressed	1	0	Correct	done	ButtonPressed	-1																Single-KC		Admin	Default Class							17	2012/02/27 23:49:43.766 UTC	2012/02/27 23:49:43.856 UTC
100586	2012transactions	1cef359038a552d96ef851627c858fb0	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:49:44	UTC	0	ATTEMPT				Default Assignment	6.28	theme park	2	2012-02-27 23:49:44					NtpDate	NtpTimeCheck	2012-02-27 18:49:45.537 -0500																		Admin	Default Class	-953				3.north-america.pool.ntp.org	1330386585537		2012/02/27 23:49:44.609 UTC	
100587	2012transactions	6de3056c2df7511b727a4d5bf2bf42a4	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:49:48	UTC	0	ATTEMPT				Default Assignment	6.28	cd club	5	2012-02-27 23:49:48					NtpDate	NtpTimeCheck	2012-02-27 18:49:49.171 -0500																		Admin	Default Class	-1037				3.north-america.pool.ntp.org	1330386589171		2012/02/27 23:49:48.164 UTC	
100588	2012transactions	a2c3c9a11c12fb95cfeff5ab6afefb1e	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:49:54	UTC	6	ATTEMPT		RESULT		Default Assignment	6.28	cd club	5	2012-02-27 23:49:48	option1amt UpdateTextField	1	0	Correct	option1amt	UpdateTextField	12								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							1	2012/02/27 23:49:54.799 UTC	2012/02/27 23:49:55.53 UTC
100589	2012transactions	17d10acbdc780885d0d96fd72578aaa0	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:49:56	UTC	2	ATTEMPT		RESULT		Default Assignment	6.28	cd club	5	2012-02-27 23:49:48	option1cost UpdateTextField	1	0	Correct	option1cost	UpdateTextField	18								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							3	2012/02/27 23:49:56.98 UTC	2012/02/27 23:49:56.359 UTC
100590	2012transactions	2cf5060ffd746585ef3c1814e3f1a704	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:49:58	UTC	2	ATTEMPT		RESULT		Default Assignment	6.28	cd club	5	2012-02-27 23:49:48	option2amt UpdateTextField	1	0	Correct	option2amt	UpdateTextField	20								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							5	2012/02/27 23:49:58.374 UTC	2012/02/27 23:49:58.635 UTC
100591	2012transactions	b781cfba69ad0db2a71f7d42113efab4	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:49:59	UTC	1	ATTEMPT		RESULT		Default Assignment	6.28	cd club	5	2012-02-27 23:49:48	option2cost UpdateTextField	1	0	Correct	option2cost	UpdateTextField	31								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							7	2012/02/27 23:49:59.647 UTC	2012/02/27 23:49:59.910 UTC
100592	2012transactions	cdc205b41be2ff706e89b2c1158396c2	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:50:01	UTC	2	ATTEMPT		RESULT		Default Assignment	6.28	cd club	5	2012-02-27 23:49:48	commonamt UpdateTextField	1	0	Correct	commonamt	UpdateTextField	4								Selecting-common-number	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							9	2012/02/27 23:50:01.273 UTC	2012/02/27 23:50:01.541 UTC
100593	2012transactions	4fa309e14b7017522c2b9640abc8fcba	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:50:24	UTC	23	ATTEMPT		RESULT		Default Assignment	6.28	cd club	5	2012-02-27 23:49:48	option1end UpdateTextField	1	0	Correct	option1end	UpdateTextField	6								Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							11	2012/02/27 23:50:24.94 UTC	2012/02/27 23:50:24.360 UTC
100594	2012transactions	2247f62ab57401b265aad06fa7746d48	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:50:37	UTC	13	ATTEMPT		RESULT		Default Assignment	6.28	cd club	5	2012-02-27 23:49:48	option2end UpdateTextField	1	0	Correct	option2end	UpdateTextField	6.20								Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							13	2012/02/27 23:50:37.844 UTC	2012/02/27 23:50:38.107 UTC
100595	2012transactions	6e4b140a326208b9d38f728002069fd5	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:50:43	UTC	6	ATTEMPT		RESULT		Default Assignment	6.28	cd club	5	2012-02-27 23:49:48	radioGroup UpdateRadioButton	1	0	Correct	radioGroup	UpdateRadioButton	option1radio:   Option 1								Comparing-options	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							15	2012/02/27 23:50:43.453 UTC	2012/02/27 23:50:43.718 UTC
100596	2012transactions	09b00bd21c4e8c526b429438de2c8a58	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:51:20	UTC	37	ATTEMPT		RESULT		Default Assignment	6.28	cd club	5	2012-02-27 23:49:48	done ButtonPressed	1	1	Correct	done	ButtonPressed	-1																Single-KC		Admin	Default Class							17	2012/02/27 23:51:20.963 UTC	2012/02/27 23:51:21.33 UTC
100597	2012transactions	f6c4b1d996dcbbd7f875d6469f40479f	Stu_fd400821d994bb1d167a4e9010231035	S800bdad4efb0e9884f7a5b790aaf8e32	2012-02-27 23:51:21	UTC	0	ATTEMPT				Default Assignment	6.28	theme park	3	2012-02-27 23:51:21					NtpDate	NtpTimeCheck	2012-02-27 18:51:22.741 -0500																		Admin	Default Class	-958				3.north-america.pool.ntp.org	1330386682741		2012/02/27 23:51:21.806 UTC	
100598	2012transactions	8241ed3adb1892e0288ed8b88e1ddbf2	Stu_fd400821d994bb1d167a4e9010231035	S4384c4f868651e979c70ea40b06497b7	2012-02-28 23:43:59	UTC	0	ATTEMPT				Default Assignment	6.28	vegetarian	14	2012-02-28 23:43:59					NtpDate	NtpTimeCheck	2012-02-28 18:43:59.733 -0500																		Admin	Default Class	-444				3.north-america.pool.ntp.org	1330472639733		2012/02/28 23:43:59.312 UTC	
100599	2012transactions	4072847a26543079f3ccda3efe455782	Stu_fd400821d994bb1d167a4e9010231035	S4384c4f868651e979c70ea40b06497b7	2012-02-28 23:44:02	UTC	0	ATTEMPT				Default Assignment	6.28	game cards	2	2012-02-28 23:44:02					NtpDate	NtpTimeCheck	2012-02-28 18:44:02.927 -0500																		Admin	Default Class	-394				3.north-america.pool.ntp.org	1330472642927		2012/02/28 23:44:02.556 UTC	
100600	2012transactions	594733b1fe2e7d472a35b5ebe6277978	Stu_fd400821d994bb1d167a4e9010231035	S4384c4f868651e979c70ea40b06497b7	2012-02-28 23:44:07	UTC	1	ATTEMPT				Default Assignment	6.28	cd club	6	2012-02-28 23:44:06					NtpDate	NtpTimeCheck	2012-02-28 18:44:07.402 -0500																		Admin	Default Class	-407				3.north-america.pool.ntp.org	1330472647402		2012/02/28 23:44:07.16 UTC	
100601	2012transactions	0a43a3024ee8231e0b329b7d17448d6a	Stu_fd400821d994bb1d167a4e9010231035	S4384c4f868651e979c70ea40b06497b7	2012-02-28 23:44:18	UTC	11	ATTEMPT		RESULT		Default Assignment	6.28	cd club	6	2012-02-28 23:44:06	option1amt UpdateTextField	1	1	Correct	option1amt	UpdateTextField	12								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							1	2012/02/28 23:44:18.133 UTC	2012/02/28 23:44:18.365 UTC
100602	2012transactions	c9e077b37d38249ec3f89540012e9e5a	Stu_fd400821d994bb1d167a4e9010231035	S4384c4f868651e979c70ea40b06497b7	2012-02-28 23:44:19	UTC	1	ATTEMPT		RESULT		Default Assignment	6.28	cd club	6	2012-02-28 23:44:06	option1cost UpdateTextField	1	1	Correct	option1cost	UpdateTextField	18								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							3	2012/02/28 23:44:19.573 UTC	2012/02/28 23:44:19.782 UTC
100603	2012transactions	bcff7ca46e001eca9ac35b99cb5d8149	Stu_fd400821d994bb1d167a4e9010231035	S4384c4f868651e979c70ea40b06497b7	2012-02-28 23:44:20	UTC	1	ATTEMPT		RESULT		Default Assignment	6.28	cd club	6	2012-02-28 23:44:06	option2amt UpdateTextField	1	1	Correct	option2amt	UpdateTextField	20								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							5	2012/02/28 23:44:20.783 UTC	2012/02/28 23:44:21.33 UTC
100604	2012transactions	1913b5eb76684aa245d6274f0a166437	Stu_fd400821d994bb1d167a4e9010231035	S4384c4f868651e979c70ea40b06497b7	2012-02-28 23:44:21	UTC	1	ATTEMPT		RESULT		Default Assignment	6.28	cd club	6	2012-02-28 23:44:06	option2cost UpdateTextField	1	1	Correct	option2cost	UpdateTextField	31								Identifying-given-values	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							7	2012/02/28 23:44:21.431 UTC	2012/02/28 23:44:21.616 UTC
100605	2012transactions	309ba4ba4d87e3d31e794381f1cde918	Stu_fd400821d994bb1d167a4e9010231035	S4384c4f868651e979c70ea40b06497b7	2012-02-28 23:44:40	UTC	19	ATTEMPT		RESULT		Default Assignment	6.28	cd club	6	2012-02-28 23:44:06	commonamt UpdateTextField	1	1	Correct	commonamt	UpdateTextField	2								Selecting-common-number	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							9	2012/02/28 23:44:40.981 UTC	2012/02/28 23:44:41.141 UTC
100606	2012transactions	6e4516ddca6a5002c5cd832ccc672c64	Stu_fd400821d994bb1d167a4e9010231035	S4384c4f868651e979c70ea40b06497b7	2012-02-28 23:44:43	UTC	3	ATTEMPT		RESULT		Default Assignment	6.28	cd club	6	2012-02-28 23:44:06	option1end UpdateTextField	1	0	InCorrect	option1end	UpdateTextField	9								Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							11	2012/02/28 23:44:43.459 UTC	2012/02/28 23:44:43.631 UTC
100607	2012transactions	abdb6e5d7eff54ad0993b616635075c3	Stu_fd400821d994bb1d167a4e9010231035	S4384c4f868651e979c70ea40b06497b7	2012-02-28 23:44:48	UTC	5	ATTEMPT		RESULT		Default Assignment	6.28	cd club	6	2012-02-28 23:44:06	option1end UpdateTextField	2	1	Correct	option1end	UpdateTextField	3								Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							11	2012/02/28 23:44:48.735 UTC	2012/02/28 23:44:48.963 UTC
100608	2012transactions	1b7f045e24a659946f3d4a9555470a05	Stu_fd400821d994bb1d167a4e9010231035	S4384c4f868651e979c70ea40b06497b7	2012-02-28 23:44:57	UTC	9	ATTEMPT		RESULT		Default Assignment	6.28	cd club	6	2012-02-28 23:44:06	option2end UpdateTextField	1	0	InCorrect	option2end	UpdateTextField	15.5								Scaling-appropriately	comparing-rates-using-number-sense							Single-KC		Admin	Default Class							13	2012/02/28 23:44:57.361 UTC	2012/02/28 23:44:57.551 UTC
